text,label,subintent,canonical_question,difficulty,source,split
Koji zakon reguliše notarsku službu? Možete li me uputiti?,zakoni_i_propisi,zakoni_notari_tumaci,Koji zakon reguliše notarsku službu?,easy,synthetic_rule_based,train
Radim ovo prvi put. Šta mi treba za registraciju udruženja?,registracija,registracija_udruzenja,Šta mi treba za registraciju udruženja?,medium,synthetic_rule_based,train
Ne razumijem proceduru. Ima li lista stalnih sudskih tumača?,registri,registar_tumaca,Ima li lista stalnih sudskih tumača?,easy,synthetic_rule_based,train
"Molim vas, Kako se prijavljuje pravosudni ispit?",ispiti,pravosudni_ispit,Kako se prijavljuje pravosudni ispit?,easy,synthetic_rule_based,train
"Može pomoć, Radim ovo prvi put. Koji je email Ministarstva pravde BiH? Molim odgovor.",kontakt_i_nadleznosti,kontakt,Koji je email Ministarstva pravde BiH?,easy,synthetic_rule_based,train
Gdje je javni registar fondacija? Treba mi hitno.,registri,registar_udruzenja,Gdje je javni registar fondacija?,easy,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Kako registrovati fondaciju?",registracija,registracija_fondacije,Kako registrovati fondaciju?,natural,synthetic_rule_based,train
Treba mi pravilnik za ZOSPI. Nisam siguran gdje da tražim.,zakoni_i_propisi,zakoni_zospi,Treba mi pravilnik za ZOSPI.,natural,synthetic_rule_based,train
"Molim vas, Koja dokumentacija je potrebna za osnivanje udruženja? Ako može.",registracija,registracija_udruzenja,Koja dokumentacija je potrebna za osnivanje udruženja?,easy,synthetic_rule_based,train
Kako se brise udruženje iz registra? Hvala.,registracija,brisanje_iz_registra,Kako se briše udruženje iz registra?,easy,synthetic_rule_based,train
"Dobar dan, Ne razumijem proceduru. Kako se prijaviti na biro za zapošljavanje? Nisam siguran gdje da tražim.",out_of_scope,nevezano,Kako se prijaviti na biro za zapošljavanje?,easy,synthetic_rule_based,train
"Dobar dan, Na stranici ima puno linkova. Kako pokrenuti postupak za izdržavanje iz druge države?",pravna_pomoc,alimentacija,Kako pokrenuti postupak za izdržavanje iz druge države?,easy,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Koji je broj telefona Ministarstva? Hvala.",kontakt_i_nadleznosti,kontakt,Koji je broj telefona Ministarstva?,easy,synthetic_rule_based,train
"Može pomoć, Kako provjeriti notara? Nisam siguran gdje da tražim.",registri,registar_notara,Kako provjeriti notara?,medium,synthetic_rule_based,train
"Dobar dan, Gdje se nalazi vodič za pristup informacijama?",zakoni_i_propisi,zakoni_zospi,Gdje se nalazi vodič za pristup informacijama?,easy,synthetic_rule_based,train
Kada je sljedeći termin ispita? Molim odgovor.,ispiti,termini_ispita,Kada je sljedeći termin ispita?,medium,synthetic_rule_based,train
"Pozdrav, Ko ima pravo na besplatnu pravnu pomoć? Ako može.",pravna_pomoc,besplatna_pravna_pomoc,Ko ima pravo na besplatnu pravnu pomoć?,natural,synthetic_rule_based,train
"Dobar dan, Kako prijaviti promjenu podataka udruženja? Ako može.",registracija,promjena_podataka,Kako prijaviti promjenu podataka udruženja?,natural,synthetic_rule_based,train
Treba mi organizaciona struktura Ministarstva. Možete li me uputiti?,kontakt_i_nadleznosti,organizacija,Treba mi organizaciona struktura Ministarstva.,natural,synthetic_rule_based,train
"Pozdrav, Ne razumijem proceduru. Kako da produžim pasoš?",out_of_scope,nevezano,Kako da produžim pasoš?,medium,synthetic_rule_based,train
"Može pomoć, Gdje da pitam za ispitne termine? Nisam siguran gdje da tražim.",ispiti,kontakt_ispiti,Gdje da pitam za ispitne termine?,easy,synthetic_rule_based,train
"Molim vas, Šta je nadležnost Ministarstva pravde BiH? Hvala.",kontakt_i_nadleznosti,nadleznosti,Šta je nadležnost Ministarstva pravde BiH?,medium,synthetic_rule_based,train
"Molim vas, Gdje se preuzima prijava za ispit? Možete li me uputiti?",obrasci,obrazac_ispiti,Gdje se preuzima prijava za ispit?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Gdje mogu vidjeti organizaciju Ministarstva? Hvala.",kontakt_i_nadleznosti,organizacija,Gdje mogu vidjeti organizaciju Ministarstva?,natural,synthetic_rule_based,train
"Može pomoć, Kako promijeniti adresu udruženja? Hvala.",registracija,promjena_podataka,Kako promijeniti adresu udruženja?,medium,synthetic_rule_based,train
Gdje mogu pronaći registar udruženja?,registri,registar_udruzenja,Gdje mogu pronaći registar udruženja?,natural,synthetic_rule_based,train
"Zanima me, Ko je nadležan za otmicu djece preko granice?",pravna_pomoc,otmica_djece,Ko je nadležan za otmicu djece preko granice?,easy,synthetic_rule_based,train
"Trebam informaciju, Na stranici ima puno linkova. Ima li obrazac za popravni ispit? Hvala.",obrasci,obrazac_ispiti,Ima li obrazac za popravni ispit?,easy,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Kako dobiti uvjerenje o državljanstvu? Možete li me uputiti?",out_of_scope,nevezano,Kako dobiti uvjerenje o državljanstvu?,medium,synthetic_rule_based,train
"Trebam informaciju, Treba mi za fakultetski zadatak. Kako naplatiti alimentaciju iz inostranstva? Ako može.",pravna_pomoc,alimentacija,Kako naplatiti alimentaciju iz inostranstva?,medium,synthetic_rule_based,train
"Dobar dan, Kako se prijavljuje stručni upravni ispit? Treba mi hitno.",ispiti,strucni_upravni_ispit,Kako se prijavljuje stručni upravni ispit?,medium,synthetic_rule_based,train
"Trebam informaciju, Treba mi pravni osnov za registraciju udruženja. Molim odgovor.",zakoni_i_propisi,zakoni_udruzenja,Treba mi pravni osnov za registraciju udruženja.,easy,synthetic_rule_based,train
"Pozdrav, Gdje su objavljeni notari? Možete li me uputiti?",registri,registar_notara,Gdje su objavljeni notari?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Pokušavam naći tačan obrazac. Koga mogu kontaktirati za pravosudni ispit?",ispiti,kontakt_ispiti,Koga mogu kontaktirati za pravosudni ispit?,easy,synthetic_rule_based,train
"Pozdrav, Šta mi treba za registraciju udruženja? Treba mi hitno.",registracija,registracija_udruzenja,Šta mi treba za registraciju udruženja?,easy,synthetic_rule_based,train
"Trebam informaciju, Gdje su objavljeni ovlašteni sudski tumači? Molim odgovor.",registri,registar_tumaca,Gdje su objavljeni ovlašteni sudski tumači?,medium,synthetic_rule_based,train
"Molim vas, Gdje se nalazi Ministarstvo pravde? Molim odgovor.",kontakt_i_nadleznosti,kontakt,Gdje se nalazi Ministarstvo pravde?,medium,synthetic_rule_based,train
"Može pomoć, Gdje su objavljeni ovlašteni sudski tumači? Ako može.",registri,registar_tumaca,Gdje su objavljeni ovlašteni sudski tumači?,medium,synthetic_rule_based,train
"Pozdrav, Ko je nadležan za pravosudni ispit? Nisam siguran gdje da tražim.",kontakt_i_nadleznosti,nadleznosti,Ko je nadležan za pravosudni ispit?,easy,synthetic_rule_based,train
"Dobar dan, Koji formular treba za promjenu zastupnika? Ako može.",obrasci,obrazac_promjena,Koji formular treba za promjenu zastupnika?,medium,synthetic_rule_based,train
"Trebam informaciju, Koji su uslovi za osnivanje fondacije? Možete li me uputiti?",registracija,registracija_fondacije,Koji su uslovi za osnivanje fondacije?,medium,synthetic_rule_based,train
Kako mogu kontaktirati Ministarstvo pravde? Molim odgovor.,kontakt_i_nadleznosti,kontakt,Kako mogu kontaktirati Ministarstvo pravde?,easy,synthetic_rule_based,train
"Molim vas, Kome se obratiti za međunarodnu pravnu pomoć?",pravna_pomoc,medjunarodna_pravna_pomoc,Kome se obratiti za međunarodnu pravnu pomoć?,natural,synthetic_rule_based,train
Gdje je javni registar fondacija? Možete li me uputiti?,registri,registar_udruzenja,Gdje je javni registar fondacija?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Koji je broj telefona Ministarstva?",kontakt_i_nadleznosti,kontakt,Koji je broj telefona Ministarstva?,natural,synthetic_rule_based,train
"Može pomoc, Gdje mogu vidjeti listu kandidata za ispit? Hvala.",ispiti,termini_ispita,Gdje mogu vidjeti listu kandidata za ispit?,easy,synthetic_rule_based,train
Ne razumijem proceduru. Treba mi registar sudskih tumača.,registri,registar_tumaca,Treba mi registar sudskih tumača.,medium,synthetic_rule_based,train
Ko je nadležan za otmicu djece preko granice? Hvala.,pravna_pomoc,otmica_djece,Ko je nadležan za otmicu djece preko granice?,natural,synthetic_rule_based,train
"Zanima me, Treba mi obrazac za promjenu podataka udruženja. Treba mi hitno.",obrasci,obrazac_promjena,Treba mi obrazac za promjenu podataka udruženja.,natural,synthetic_rule_based,train
"Dobar dan, Pokušavam naći tačan obrazac. Kako podnijeti zahtjev po ZOSPI-u? Nisam siguran gdje da tražim.",obrasci,obrazac_zospi,Kako podnijeti zahtjev po ZOSPI-u?,natural,synthetic_rule_based,train
Koji zakon regulise udruženja i fondacije?,zakoni_i_propisi,zakoni_udruzenja,Koji zakon reguliše udruženja i fondacije?,easy,synthetic_rule_based,train
Ne razumijem proceduru. Šta uraditi u slučaju međunarodne otmice djeteta?,pravna_pomoc,otmica_djece,Šta uraditi u slučaju međunarodne otmice djeteta?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Kako podnijeti zahtjev za brisanje fondacije? Nisam siguran gdje da trazim.",registracija,brisanje_iz_registra,Kako podnijeti zahtjev za brisanje fondacije?,medium,synthetic_rule_based,train
"Zanima me, Koji su uslovi za osnivanje fondacije? Ako može.",registracija,registracija_fondacije,Koji su uslovi za osnivanje fondacije?,natural,synthetic_rule_based,train
"Pozdrav, Gdje je obrazac za pristup informacijama? Hvala.",obrasci,obrazac_zospi,Gdje je obrazac za pristup informacijama?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Ne razumijem proceduru. Kada je popravni ispit? Ako može.",ispiti,termini_ispita,Kada je popravni ispit?,easy,synthetic_rule_based,train
Koji propisi vaze za fondacije? Ako moze.,zakoni_i_propisi,zakoni_udruzenja,Koji propisi važe za fondacije?,easy,synthetic_rule_based,train
"Pozdrav, Kako otvoriti firmu u poreznoj upravi?",out_of_scope,nevezano,Kako otvoriti firmu u poreznoj upravi?,easy,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Treba mi registar sudskih tumača. Hvala.",registri,registar_tumaca,Treba mi registar sudskih tumača.,medium,synthetic_rule_based,train
Treba mi pravilnik o polaganju ispita. Nisam siguran gdje da tražim.,zakoni_i_propisi,zakoni_ispiti,Treba mi pravilnik o polaganju ispita.,medium,synthetic_rule_based,train
Na stranici ima puno linkova. Šta treba za promjenu osobe ovlaštene za zastupanje? Možete li me uputiti?,registracija,promjena_podataka,Šta treba za promjenu osobe ovlaštene za zastupanje?,natural,synthetic_rule_based,train
"Može pomoć, Na stranici ima puno linkova. Ima li obrazac za popravni ispit? Nisam siguran gdje da tražim.",obrasci,obrazac_ispiti,Ima li obrazac za popravni ispit?,natural,synthetic_rule_based,train
"Molim vas, Ne razumijem proceduru. Gdje da pitam za ispitne termine?",ispiti,kontakt_ispiti,Gdje da pitam za ispitne termine?,easy,synthetic_rule_based,train
Kome se obratiti za pravnu pomoć? Možete li me uputiti?,kontakt_i_nadleznosti,nadleznosti,Kome se obratiti za pravnu pomoć?,medium,synthetic_rule_based,train
Ima li zahtjev za registraciju u Word ili PDF formatu?,obrasci,obrazac_registracija,Ima li zahtjev za registraciju u Word ili PDF formatu?,natural,synthetic_rule_based,train
Radim ovo prvi put. Gdje se predaje zahtjev za pravnu pomoć? Nisam siguran gdje da tražim.,pravna_pomoc,besplatna_pravna_pomoc,Gdje se predaje zahtjev za pravnu pomoć?,natural,synthetic_rule_based,train
Koji propisi važe za fondacije? Hvala.,zakoni_i_propisi,zakoni_udruzenja,Koji propisi važe za fondacije?,medium,synthetic_rule_based,train
Gdje mogu vidjeti organizaciju Ministarstva? Hvala.,kontakt_i_nadleznosti,organizacija,Gdje mogu vidjeti organizaciju Ministarstva?,easy,synthetic_rule_based,train
Treba mi za fakultetski zadatak. Kako registrovati auto?,out_of_scope,nevezano,Kako registrovati auto?,natural,synthetic_rule_based,train
"Može pomoć, Na stranici ima puno linkova. Gdje se preuzima prijava za ispit?",obrasci,obrazac_ispiti,Gdje se preuzima prijava za ispit?,medium,synthetic_rule_based,train
Pokušavam naći tačan obrazac. Treba mi pomoć za predmet u inostranstvu.,pravna_pomoc,medjunarodna_pravna_pomoc,Treba mi pomoć za predmet u inostranstvu.,easy,synthetic_rule_based,train
"Dobar dan, Kako se prijaviti na biro za zapošljavanje? Nisam siguran gdje da tražim.",out_of_scope,nevezano,Kako se prijaviti na biro za zapošljavanje?,easy,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Radim ovo prvi put. Ko je nadležan za otmicu djece preko granice? Ako može.",pravna_pomoc,otmica_djece,Ko je nadležan za otmicu djece preko granice?,natural,synthetic_rule_based,train
"Pozdrav, Koji obrazac se koristi za osnivanje udruženja? Nisam siguran gdje da tražim.",obrasci,obrazac_registracija,Koji obrazac se koristi za osnivanje udruženja?,natural,synthetic_rule_based,train
Pokušavam naći tačan obrazac. Koji zakon reguliše udruženja i fondacije? Ako može.,zakoni_i_propisi,zakoni_udruzenja,Koji zakon reguliše udruženja i fondacije?,medium,synthetic_rule_based,train
"Molim vas, Pokušavam naći tačan obrazac. Koji zakon reguliše udruženja i fondacije?",zakoni_i_propisi,zakoni_udruzenja,Koji zakon reguliše udruženja i fondacije?,easy,synthetic_rule_based,train
"Dobar dan, Kako provjeriti da li je udruženje registrovano? Hvala.",registri,registar_udruzenja,Kako provjeriti da li je udruženje registrovano?,medium,synthetic_rule_based,train
"Dobar dan, Treba mi za fakultetski zadatak. Koji obrazac ide za ZOSPI? Ako može.",obrasci,obrazac_zospi,Koji obrazac ide za ZOSPI?,easy,synthetic_rule_based,train
"Molim vas, Ima li obrazac za preregistraciju?",obrasci,obrazac_promjena,Ima li obrazac za preregistraciju?,medium,synthetic_rule_based,train
"Trebam informaciju, Gdje mogu naći pravila za imenovanje sudskog tumača? Hvala.",zakoni_i_propisi,zakoni_notari_tumaci,Gdje mogu naći pravila za imenovanje sudskog tumača?,easy,synthetic_rule_based,train
Radim ovo prvi put. Kome se obratiti za pravnu pomoć? Treba mi hitno.,pravna_pomoc,besplatna_pravna_pomoc,Kome se obratiti za pravnu pomoć?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Pokušavam naći tačan obrazac. Treba mi pomoć za predmet u inostranstvu. Treba mi hitno.",pravna_pomoc,medjunarodna_pravna_pomoc,Treba mi pomoć za predmet u inostranstvu.,easy,synthetic_rule_based,train
Ne znam koji dokument da predam. Kako promijeniti adresu udruženja?,registracija,promjena_podataka,Kako promijeniti adresu udruženja?,medium,synthetic_rule_based,train
"Molim vas, Kako mogu dobiti besplatnu pravnu pomoć? Hvala.",pravna_pomoc,besplatna_pravna_pomoc,Kako mogu dobiti besplatnu pravnu pomoć?,medium,synthetic_rule_based,train
"Trebam informaciju, Koji formular se predaje za polaganje ispita? Molim odgovor.",obrasci,obrazac_ispiti,Koji formular se predaje za polaganje ispita?,easy,synthetic_rule_based,train
Gdje se podnosi zahtjev za registraciju fondacije? Ako može.,registracija,registracija_fondacije,Gdje se podnosi zahtjev za registraciju fondacije?,easy,synthetic_rule_based,train
"Trebam informaciju, Gdje mogu naći zakon o udruženjima? Hvala.",zakoni_i_propisi,zakoni_udruzenja,Gdje mogu naći zakon o udruženjima?,natural,synthetic_rule_based,train
"Molim vas, Ne razumijem proceduru. Gdje se predaje zahtjev za građevinsku dozvolu? Treba mi hitno.",out_of_scope,nevezano,Gdje se predaje zahtjev za građevinsku dozvolu?,medium,synthetic_rule_based,train
"Može pomoć, Pokušavam naći tačan obrazac. Ko može polagati stručni upravni ispit? Hvala.",ispiti,strucni_upravni_ispit,Ko može polagati stručni upravni ispit?,medium,synthetic_rule_based,train
"Dobar dan, Kada su termini za pravosudni ispit? Ako može.",ispiti,pravosudni_ispit,Kada su termini za pravosudni ispit?,medium,synthetic_rule_based,train
"Molim vas, Kako se zove obrazac za izmjenu u registru? Molim odgovor.",obrasci,obrazac_promjena,Kako se zove obrazac za izmjenu u registru?,medium,synthetic_rule_based,train
"Dobar dan, Koji propisi važe za fondacije? Hvala.",zakoni_i_propisi,zakoni_udruzenja,Koji propisi važe za fondacije?,natural,synthetic_rule_based,train
"Dobar dan, Ne znam koji dokument da predam. Koji su uslovi za vozačku dozvolu? Molim odgovor.",out_of_scope,nevezano,Koji su uslovi za vozačku dozvolu?,medium,synthetic_rule_based,train
"Pozdrav, Pokušavam naći tačan obrazac. Ima li lista stalnih sudskih tumača? Treba mi hitno.",registri,registar_tumaca,Ima li lista stalnih sudskih tumača?,easy,synthetic_rule_based,train
Treba mi za fakultetski zadatak. Ko je nadležan za pravosudni ispit?,kontakt_i_nadleznosti,nadleznosti,Ko je nadležan za pravosudni ispit?,medium,synthetic_rule_based,train
Kako mogu dobiti besplatnu pravnu pomoć?,pravna_pomoc,besplatna_pravna_pomoc,Kako mogu dobiti besplatnu pravnu pomoć?,natural,synthetic_rule_based,train
